levenshtein_norm,jaro_winkler,token_sort_ratio,ngram_bigram,ngram_trigram,soundex_match,metaphone_match,prefix5_match,length_ratio,label
0.5555555555555556,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.2727272727272727,0.0,0.0,0.0,1.0,0
0.625,0.6666666666666667,0.6666666666666667,0.18181818181818182,0.0,0.0,0.0,0.0,0.875,0
0.2857142857142857,0.4615384615384615,0.4615384615384615,0.1,0.0,0.0,0.0,0.0,0.8571428571428571,0
0.2222222222222222,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0
0.4285714285714286,0.6153846153846154,0.6153846153846154,0.1,0.0,0.0,0.0,0.0,0.8571428571428571,1
0.5,0.5454545454545454,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1
0.0,0.16666666666666663,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,1.0,0
0.125,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.75,0
0.30000000000000004,0.33333333333333337,0.33333333333333337,0.06666666666666667,0.0,0.0,0.0,0.0,0.8,0
0.125,0.36642857142857144,0.19999999999999996,0.03571428571428571,0.0,0.0,0.0,0.0,0.2916666666666667,0
0.2222222222222222,0.375,0.375,0.07692307692307693,0.0,0.0,0.0,0.0,0.7777777777777778,0
0.18181818181818177,0.3272727272727273,0.23529411764705888,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0
0.5555555555555556,0.5882352941176471,0.5882352941176471,0.25,0.18181818181818182,1.0,0.0,0.0,0.8888888888888888,1
0.10344827586206895,0.26999999999999996,0.25,0.02857142857142857,0.0,0.0,0.0,0.0,0.3793103448275862,0
0.2142857142857143,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.5,1
0.5,0.7142857142857143,0.7142857142857143,0.5,0.25,0.0,0.0,0.0,0.75,1
0.09999999999999998,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.8,0
0.25,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.875,1
0.7058823529411764,0.7741935483870968,0.7741935483870968,0.5555555555555556,0.5,0.0,0.0,0.0,0.8235294117647058,1
0.08333333333333337,0.45,0.30000000000000004,0.058823529411764705,0.0,0.0,0.0,0.0,0.6666666666666666,0
0.16666666666666663,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0
0.16666666666666663,0.4,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0
0.11111111111111116,0.3529411764705882,0.3529411764705882,0.07142857142857142,0.0,0.0,0.0,0.0,0.8888888888888888,0
0.3846153846153846,0.6000000000000001,0.5,0.2,0.14285714285714285,0.0,0.0,0.0,0.5384615384615384,1
0.8,0.8888888888888888,0.8888888888888888,0.75,0.75,1.0,1.0,1.0,0.8,1
0.1333333333333333,0.45,0.31999999999999995,0.09523809523809523,0.05,0.0,0.0,0.0,0.6666666666666666,0
0.30000000000000004,0.33333333333333337,0.33333333333333337,0.06666666666666667,0.0,0.0,0.0,0.0,0.8,0
0.0,0.1428571428571429,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,1.0,0
0.09999999999999998,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.6,0
0.2222222222222222,0.36,0.2666666666666667,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0
0.25,0.4285714285714286,0.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.75,1
0.6666666666666667,0.7058823529411764,0.7058823529411764,0.25,0.18181818181818182,0.0,0.0,0.0,0.8888888888888888,1
0.25,0.2666666666666667,0.2666666666666667,0.0,0.0,0.0,0.0,0.0,0.875,0
0.7142857142857143,0.7142857142857143,0.7142857142857143,0.375,0.25,0.0,0.0,0.0,1.0,1
0.11111111111111116,0.54,0.4,0.18181818181818182,0.1,0.0,0.0,0.0,0.6666666666666666,0
0.4285714285714286,0.4615384615384615,0.4615384615384615,0.2222222222222222,0.125,0.0,0.0,0.0,0.8571428571428571,1
0.07692307692307687,0.4,0.19999999999999996,0.058823529411764705,0.0,0.0,0.0,0.0,0.5384615384615384,0
0.1428571428571429,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0
0.5,0.6666666666666667,0.6666666666666667,0.18181818181818182,0.1,0.0,0.0,0.0,0.875,1
0.07692307692307687,0.12857142857142861,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0
0.18181818181818177,0.38095238095238093,0.38095238095238093,0.05555555555555555,0.0,0.0,0.0,0.0,0.9090909090909091,0
0.15384615384615385,0.30000000000000004,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0
0.17391304347826086,0.45,0.27586206896551724,0.038461538461538464,0.0,0.0,0.0,0.0,0.2608695652173913,0
0.1428571428571429,0.3375,0.2068965517241379,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0
0.2727272727272727,0.3857142857142858,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0
0.125,0.4,0.18181818181818177,0.0,0.0,0.0,0.0,0.0,0.375,0
0.1578947368421053,0.3125,0.25,0.03571428571428571,0.0,0.0,0.0,0.0,0.6842105263157895,0
0.11764705882352944,0.3272727272727273,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0
0.5714285714285714,0.6153846153846154,0.6153846153846154,0.1,0.0,0.0,0.0,0.0,0.8571428571428571,1
0.19999999999999996,0.36,0.2702702702702703,0.06060606060606061,0.0,0.0,0.0,0.0,0.48,0
0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0
0.125,0.45,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.625,0
0.0,0.16666666666666663,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0
0.08333333333333337,0.24782608695652178,0.26086956521739135,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0
0.5333333333333333,0.855,0.64,0.4375,0.4,1.0,0.0,1.0,0.6666666666666666,0
0.4545454545454546,0.5,0.5,0.125,0.0,0.0,0.0,0.0,0.8181818181818182,0
0.11111111111111116,0.49090909090909085,0.4,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0
0.33333333333333337,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1
0.375,0.4,0.4,0.08333333333333333,0.0,0.0,0.0,0.0,0.875,0
0.07692307692307687,0.2571428571428571,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0
0.5,0.5333333333333333,0.5333333333333333,0.18181818181818182,0.1,0.0,0.0,0.0,0.875,1
